Series Name,Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Electricity production from natural gas sources (% of total),Europe & Central Asia (excluding high income),34.788005985188,35.0479335655987,34.323468296595,35.7691938260624,36.4024563915166,37.2075209333054,37.7012351424327,38.7552230283164,39.2831495671108,39.9063652447606,39.4565159318081,41.110243935786,40.9235478780647,40.4906148044821,41.6128851133541,41.2251781783683,41.271060012962,41.6103862732357,42.9491207842389,41.4284220050102
Electricity production from natural gas sources (% of total),Europe & Central Asia (IDA & IBRD countries),31.3883207253078,31.2649509482087,30.6812346586126,31.9361749835409,32.6205462864669,33.281613608469,33.8859176921479,34.8016880394992,35.3770497424551,35.9419628165625,35.6369756549908,37.2541880012613,37.0701880734919,36.6019301737631,37.6043866806695,37.3853956988356,37.610305609939,37.7771024621809,38.8708395225761,37.5707126310183
Electricity production from natural gas sources (% of total),European Union,9.31898380704804,10.091897361973,10.845020066216,12.2508538084737,12.5972348423094,13.0851304295155,13.6754783438205,14.9685392081521,16.0283878204672,17.8098666318515,18.4523993583181,19.4015992339258,20.66686708881,20.0769488158732,19.9354823870367,19.1227474631741,16.6328046684806,14.3630149200087,12.6307477395013,13.8291180509209
Electricity production from natural gas sources (% of total),Finland,12.2699032764909,9.95142824100844,12.5742870580187,13.7307974718171,14.4778209671888,15.6942244180114,15.50930558335,16.4219813580628,14.8488554953696,15.9119888923522,14.9710856254252,12.9940304018709,14.2434652340118,13.5883667041308,13.9561692738677,12.8488047781663,9.55248469699337,9.52608164811878,8.10790965430141,7.57321748764523
Electricity production from natural gas sources (% of total),Fragile and conflict affected situations,21.8062462876698,21.7984586801742,20.4734433156614,19.3435030457863,18.5215732637462,20.1033587909049,20.3320231833114,19.6290688655362,18.4315790483862,20.1418407667359,22.3194941539204,22.165099503974,22.4985969208818,23.9240364569817,26.277334843379,25.3975152314495,25.5439780539067,25.2611099758767,25.6147669753053,26.6593550043867
Electricity production from natural gas sources (% of total),Gabon,20.0164744645799,19.3471337579618,18.7639612807148,18.5240963855422,17.8707224334601,22.316986496091,22.2672064777328,22.6205997392438,20.7792207792208,20.7115628970775,19.8198198198198,19.4925028835063,27.2228320526893,34.7161572052402,42.015503875969,46.8887800097991,43.7615526802218,40.2671755725191,47.0970970970971,46.0489181561618
Electricity production from natural gas sources (% of total),Georgia,10.3381104772506,10.107496858858,12.7362794941989,12.6382923337238,17.3760775862069,19.7491711114315,6.33870745487116,8.43575418994413,12.0306181398036,13.2792073758084,26.7325373953616,17.8828612578012,15.1307228203005,12.9352652488899,7.1612011062821,22.5328624681185,25.4976792160908,17.7751267521622,19.6316652203259,21.9606757130989
Electricity production from natural gas sources (% of total),Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223264121455682,10.779974427068,24.3392857142857,12.0841650033267,10.4032320721001,18.1979480058628,38.847793925681
Electricity production from natural gas sources (% of total),Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from natural gas sources (% of total),Greece,0.183914550470397,0.769195232375497,3.70939800779558,7.90970746026926,11.0809546092653,11.5551284949883,13.0892575771619,13.8070978326569,15.2874364511248,13.7496424184293,17.6307349739943,21.964248696401,21.9306332655137,18.0426883163649,17.1352868373804,23.5550598255932,21.9858156028369,19.014602374199,13.4596666865304,17.540812782216
