Series Name,Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Electricity production from hydroelectric sources (% of total),Germany,3.98717247966646,3.16727218979181,3.11672324055216,3.55572849270195,3.79722284833649,3.90677899107385,3.97350993377483,2.9358701000492,3.28846924832885,3.18902240987334,3.16216028271053,3.34073474386227,3.22251647277657,3.22577911269463,3.34401029073562,2.91010954699059,3.48795449225451,3.63349106162463,3.14934929205162,2.9606828432665
Electricity production from hydroelectric sources (% of total),Iceland,93.1485457739606,93.2151808091658,89.492119089317,84.1263216471898,82.7173347214992,81.8872152371468,82.9016159695818,83.3882352941176,82.7322277629595,80.8081970987796,73.4441087613293,70.0843282959005,75.4660836825166,72.9416656766069,73.8144088164605,72.6686421474638,70.3003020115106,71.0035327886951,71.0312862108922,73.3070908027023
Electricity production from hydroelectric sources (% of total),Italy,17.5594616496378,16.8758417030391,16.2504188760324,17.4982160421207,16.3735779299921,17.2166358948708,14.2390787368664,12.8092273943509,14.3141623588041,12.1503166689125,12.0231010981797,10.6468714108662,13.2757306388286,17.0419824162866,17.108641008391,15.2414118836646,14.0851939804506,18.330097357151,21.0505688273958,16.1733472556666
Electricity production from hydroelectric sources (% of total),Russian Federation,18.1203215444724,18.7936733503446,19.1841092050366,18.9853397480561,18.7202499121474,19.5538678987511,18.2407299125616,17.0356808497607,18.9076303493368,18.1543779746604,17.4423085630342,17.4707099572824,15.8665332602744,17.5934427223005,16.0679885263812,15.7496526593992,15.5144471263325,17.1286766409257,16.49831079332,15.764768590768
Electricity production from hydroelectric sources (% of total),Spain,22.9492688835693,18.3735401565978,17.5751840820716,11.0878996487512,12.790092385966,17.5434531701185,8.84639271081249,15.7329789011826,11.2357763544091,6.35457513517249,8.78233451292704,9.04753858845278,7.51307166423348,9.0489226330991,14.1807455081791,10.4948667903805,6.98947411394085,13.0984739469523,14.2459146969074,10.1298813500749
Electricity production from hydroelectric sources (% of total),United Kingdom,0.971335163592537,1.19394008820666,1.41741834889318,1.46091718001369,1.35853088480801,1.06075822244539,1.24468596835632,0.816003479457043,1.23773889664126,1.24473352789144,1.16742495488397,1.29195284130381,1.3359145596757,1.40134183573636,0.94193057456444,1.56062358990143,1.46810041417932,1.32330725540336,1.75756726206631,1.869745150971
Electricity production from hydroelectric sources (% of total),United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from hydroelectric sources (% of total),Albania,95.7204948177867,96.1744452945677,96.3202192209826,97.3291582243507,96.1490163248221,95.3083109919571,93.9539860888176,97.8565705128205,97.5026757046022,98.713944515892,98.3164373642288,97.4825174825175,100,99.9807766243752,99.9867864693446,98.5922214268671,100,100,100,100
Electricity production from hydroelectric sources (% of total),Algeria,0.653626416190568,0.348885891054566,0.924254148396527,0.81997010946399,0.212498032425626,0.259154929577465,0.206163194444444,0.896148253356329,0.8032,1.63644405130473,0.618861068528928,0.607592214216582,0.703350233621632,0.794784551050622,0.380460926225565,0.980009370607528,1.08368033172465,0.55101018533979,0.395379969490365,0.210761940754092
Electricity production from hydroelectric sources (% of total),Angola,89.9805447470817,76.3525305410122,80.4248861911988,66.9662921348315,63.1141868512111,62.0879120879121,64.7592067988669,62.2055137844612,78.405017921147,79.6482412060302,80.6110102843315,77.6188995958968,75.4090471607315,65.3431890179514,67.9574233804368,70.9078039285082,60.7994842037395,58.0209347614411,53.1751054852321,53.1749283080705
Electricity production from hydroelectric sources (% of total),Arab World,5.2646147177812,5.13594839528354,4.77622531254643,4.8147210962451,4.38936134503233,4.49702696534352,3.65106258058486,3.81062394712385,3.75890025354014,4.32286023693059,3.97078183544413,3.96372413879962,3.17926904335477,3.10696289318962,3.54752325596881,3.24906136651157,3.21002534852469,3.39073692282829,2.83490847880908,2.43845551579809
Electricity production from hydroelectric sources (% of total),Armenia,25.2977148374638,23.0552330403052,24.8263608463899,20.9900297358755,21.1648204095334,16.8494342906876,30.0416742163435,36.0298127613161,33.134328358209,28.0671204685769,30.7187342198283,31.4174296371651,31.1438474870017,35.6021865632164,39.3775997535049,33.4993270524899,28.8949726231956,28.1841763942931,25.7032258064516,28.2856776509809
Electricity production from hydroelectric sources (% of total),Austria,63.8668010602158,64.8379276286253,66.4693257020211,67.9267641364577,69.8734008083642,66.2469091325921,66.2652785556617,57.1716267621392,59.3433202040421,57.5232217346132,57.2456089650965,58.7925426418088,59.3996497698709,61.6683756559503,56.470986545765,54.989401336074,63.753456556542,65.132455460883,66.5573876915087,59.9970856337937
Electricity production from hydroelectric sources (% of total),Azerbaijan,9.0009949084099,10.1686861487289,10.8400933437049,8.2856514084507,8.20364725386384,6.85819715340011,10.8015614138281,11.5991731654609,12.670161883738,13.1558237145855,10.2595444729658,10.8207076486474,10.3128032158204,12.2323510705957,18.4179583110636,13.1861633980487,7.92152427353402,6.37578145071508,5.25719831769654,6.63075178224238
Electricity production from hydroelectric sources (% of total),Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from hydroelectric sources (% of total),Bangladesh,6.44064842252048,6.06341710237814,6.71479583915541,5.76470588235294,4.74922325787838,5.70952161913524,4.01285829091883,3.79971590909091,3.03447717052222,2.83207925284531,2.53631776776946,2.41573939687147,2.77631655853644,1.12166124216586,1.78720274577102,1.9749507394741,1.60001647378609,1.68298192771084,1.0529143164115,0.959143210587856
Electricity production from hydroelectric sources (% of total),Belarus,0.0674308833445718,0.0805925471082626,0.119189511323004,0.071654849901946,0.103444312478449,0.119698360132466,0.109615966132446,0.10515642017501,0.105735341236783,0.116275314104842,0.110024834176857,0.109962612711678,0.111275964391691,0.144851198314459,0.128958303481874,0.130434782608696,0.227280106496964,0.43799790522741,0.348351806535195,0.313948711930051
Electricity production from hydroelectric sources (% of total),Belgium,0.318081396896377,0.391723712770193,0.473956746877856,0.40903965645467,0.555736774068839,0.560940242692513,0.444779401771705,0.295592441449959,0.37580169051486,0.336020721277812,0.425617679138806,0.444429211223837,0.490530371008459,0.365231721711244,0.332505621689597,0.220190082458939,0.43738743705664,0.462489654836668,0.408380185169646,0.457238166446195
Electricity production from hydroelectric sources (% of total),Benin,0,3.38983050847458,2.53164556962025,2.77777777777778,2.38095238095238,3.03030303030303,3.17460317460317,2.5,1.23456790123457,0.934579439252336,0,0,0,0,0,0,0,0,0,4.09356725146199
Electricity production from hydroelectric sources (% of total),Bolivia,44.0086473131563,45.0748847926267,41.9407008086253,46.0190672507086,50.1288659793814,53.4924623115578,52.6529636711281,45.8679593721145,47.5127128012381,40.1143790849673,40.7358490566038,40.4429717474712,39.7111913357401,37.5102107498775,32.1971373764202,32.5069252077562,30.7009528782143,31.4321140731556,25.7110222729869,28.8813320825516
Electricity production from hydroelectric sources (% of total),Bosnia and Herzegovina,70.2452316076294,53.1089560752995,50.2038118321031,54.4809927122316,48.8445680314508,48.702763677383,48.8456189151599,39.9520681697142,46.9751728472659,47.595619742898,44.0078142610264,33.9528173794976,32.834109154692,39.8200153178453,46.8698902125672,28.7107329842932,29.93182786536,41.4646725116039,36.7264851485149,35.5173075692623
Electricity production from hydroelectric sources (% of total),Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from hydroelectric sources (% of total),Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from hydroelectric sources (% of total),Bulgaria,6.83350500983238,6.46160343492645,7.46570884458694,7.24111628396328,6.57629287014712,3.98998483943584,5.20287414925656,7.15601965601966,7.64737121614445,9.86309469662513,9.31387631312909,6.69352772666931,6.33411089179975,8.18763124985253,10.9894169546037,5.8313175939068,6.92586788037528,9.47317095822982,9.81311398555203,11.6142136145419
Electricity production from hydroelectric sources (% of total),Cambodia,0,0,0,0,0,0,3.98351648351648,5.3735255570118,3.43558282208589,4.5643153526971,4.32569974554707,3.35120643431635,3.10391363022942,3.71248025276461,3.2,4.90566037735849,36.0529986052999,57.1428571428571,60.4833442194644,45.4855583352286
Electricity production from hydroelectric sources (% of total),Cameroon,98.8624612202689,98.849104859335,98.3585858585859,98.7559241706161,98.9080459770115,98.1078791301892,96.4242424242424,95.7654723127036,95.3771289537713,94.2057942057942,76.2240501370936,73.3740225061987,74.4939271255061,69.4449247795262,72.2156297677573,74.2611045431515,74.010582010582,74.1016333938294,74.1547464239272,74.9926013613495
Electricity production from hydroelectric sources (% of total),Central Europe and the Baltics,9.64465923324817,9.69066625729199,10.5515193511593,10.6637241433067,9.34513868054456,9.20002374494278,9.17739176983483,7.4686318341319,9.39858587697737,10.3679403973937,9.50291380818395,8.19339798660813,8.80254986391176,9.80029373756797,11.4637024289256,7.95841507296245,7.87982419584205,9.91189854644458,10.6711593025786,9.13311161688085
Electricity production from hydroelectric sources (% of total),Chile,54.7977743793317,56.900021022915,44.9012926300375,35.3998437092993,46.1999101751584,49.3828031318333,50.9834901879966,46.2832859979927,42.9210279643806,50.4591875619236,52.6554591467824,39.5323796339025,40.5215730939301,41.6587068937123,35.9350696627726,31.970842907796,28.8999440868231,27.0129336891809,32.2765000139731,31.6778754957751
Electricity production from hydroelectric sources (% of total),Colombia,81.8481619851483,70.5615962336061,68.5613738111678,78.7936107608239,74.3744927536232,73.1964458358271,75.4140579903201,77.7250166519843,80.607011404091,79.0730476587798,79.4978145633777,80.4813124728379,82.9543423075548,71.8297782988329,67.9876817447496,80.1213015326613,76.3290448843402,70.9666273143482,70.9061345580579,64.9593578393729
Electricity production from hydroelectric sources (% of total),"Congo, Dem. Rep.",99.7053527582256,99.6232401348404,99.5981387478849,99.5476818695816,99.9498495486459,99.9161355249916,99.8688524590164,99.8861233121848,99.8867657466384,99.9050718741524,99.3901630650935,98.896219233697,98.7150615975626,98.9050165520754,98.9120809614168,98.885934928472,99.6584340514976,99.6730443206588,99.7737556561086,99.7092373070901
Electricity production from hydroelectric sources (% of total),"Congo, Rep.",99.5633187772926,99.5584988962472,99.4186046511628,85.5855855855856,99.6621621621622,100,100,85.7142857142857,83.1234256926952,81.986143187067,82.1192052980132,82.3095823095823,81.3449023861171,61.2244897959184,54.719387755102,61.1755607115236,58.0588235294118,56.8168519602106,54.7126436781609,53.3448673587082
Electricity production from hydroelectric sources (% of total),Costa Rica,79.3835901707622,85.6888255212974,79.1982264917791,83.1337002266106,82.1505997976586,80.9191994069681,79.3355481727575,80.7996779820207,81.1077297626293,79.4915254237288,75.8997355409911,74.7955801104972,77.9607346421786,77.593984962406,75.7800271313785,72.5691619202604,71.092982111264,66.9369809477284,65.743368894979,74.6115427302997
Electricity production from hydroelectric sources (% of total),Cote d'Ivoire,54.6961325966851,46.6137434879682,34.2366981601193,36.412705003114,36.75,36.8474923234391,32.6596146581035,36.0133674071162,31.7241379310345,25.2948424573139,26.7020335985853,31.9126265316995,32.7241379310345,36.2970533128939,27.1248952221291,29.0867355304148,25.4988597491448,20.9934640522876,23.0871349263819,15.5206061301802
Electricity production from hydroelectric sources (% of total),Croatia,70.3750111876846,57.1749535996874,52.5755194691811,56.46143176389,57.2937938382314,56.2289562289562,46.0527351436442,41.3735597331716,54.8823487083543,53.886804013173,51.2032809719105,37.4651255480271,45.2312025663094,55.4151084517577,61.6788321167883,44.7616506581288,45.6622297743793,61.8197461819746,67.0363203334326,56.869549741947
Electricity production from hydroelectric sources (% of total),Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from hydroelectric sources (% of total),Czech Republic,3.08509471507137,2.64571686625037,2.16018816538747,2.62005330507022,2.4111588100561,2.76692620632055,3.27916310283571,1.6699671561051,2.40959541711421,2.90488337747617,3.0482702560547,2.38024702611549,2.4299177621706,2.97554880439044,3.26917666916729,2.26214621554347,2.4559622550094,3.1787740675286,2.24334868854,2.17270262418902
Electricity production from hydroelectric sources (% of total),Denmark,0.0354596692919264,0.04287487306781,0.0656726582832681,0.0796505652620761,0.0832108285024824,0.0742134697447587,0.0814518797566625,0.045468323734465,0.0667721832030864,0.0634552778237599,0.0504264322202977,0.071217824804151,0.0710072099628578,0.0522221916829288,0.0540373629766867,0.0482556984302705,0.0553727891599622,0.0374176093025933,0.046607009694258,0.0621826095968494
Electricity production from hydroelectric sources (% of total),Dominican Republic,13.0461073318216,9.19016030956329,10.9641191586561,14.0177048647771,8.90363927672236,7.20924783253925,8.69938474746029,11.9343852088691,16.3011213720317,17.6286819398988,15.2300041442188,13.9841512951988,11.4619262403821,12.8904031800114,11.7428514562463,11.7420716191895,12.9487626350645,12.7249986404916,8.96840674895255,6.36614834480143
Electricity production from hydroelectric sources (% of total),Early-demographic dividend,22.0208839233017,21.2997847234713,20.7776792522343,19.9473497731933,18.9337321927687,17.9782450739951,17.5104948372497,17.3497761593976,17.8892606324279,18.3406678838706,18.7086164172246,17.3249794440879,16.7413560552756,15.7848752173254,16.1682399480285,16.3502405037692,15.3794910727336,15.7930185056518,14.6787959264835,14.0032796053453
Electricity production from hydroelectric sources (% of total),East Asia & Pacific,12.2596713102422,11.9946581561347,12.3317974967203,11.6077322837318,11.5082663285555,12.44772879479,11.8032357101441,11.2360859621625,11.8330127365536,11.4300921522589,11.6018458814287,11.2548100455432,12.6184751809591,12.6567865077056,12.9185180667444,12.0503601975929,13.8097936071215,13.6721717834146,14.9625500671711,15.2284389605397
Electricity production from hydroelectric sources (% of total),East Asia & Pacific (excluding high income),17.5823408805446,16.6853925491829,17.1315741649581,16.3030595589676,16.27432943449,18.2123431908716,16.882238797443,14.7095150527603,15.5719597613584,15.3608176755318,14.9389805183988,14.5866365406282,16.4497655733619,16.1406554519306,16.3382015585019,14.5884299261928,17.0679278500858,16.5384577405648,18.1432569628771,18.3951231011475
Electricity production from hydroelectric sources (% of total),East Asia & Pacific (IDA & IBRD countries),16.9363501235357,16.1637017394505,16.6366432875373,15.8372158891111,15.8603750692913,17.8380246636106,16.5264561083217,14.3392037393991,15.2297713166562,15.0375843390985,14.6637069359215,14.3208353162324,16.1948177987914,15.9295636974094,16.134483564286,14.395073984277,16.8889023483767,16.3630107900354,17.9924374153496,18.283151677111
Electricity production from hydroelectric sources (% of total),Ecuador,67.9229122055675,63.0573248407643,59.742883379247,69.6255335661622,71.7018469656992,63.9909502262444,63.2991251682369,62.1946994630175,57.5734037595153,54.3037475345168,50.6571936056838,55.197898851698,60.0201945049689,49.66341752383,44.2667486800964,54.1910046728972,53.5650194773931,47.457117062895,47.138684329617,50.7007355787844
Electricity production from hydroelectric sources (% of total),"Egypt, Arab Rep.",20.955749002539,20.5158485657561,19.4104754947114,21.4015621578217,17.5281215208016,18.1671909896496,14.4175355981612,13.6778626435393,12.481860630411,11.6330849204159,11.1994939648375,12.3952081451942,11.2042124542125,9.25395683453237,8.88716313796016,8.21696758700431,7.97009014262458,7.94525438857483,7.90393137955683,7.38115256323601
Electricity production from hydroelectric sources (% of total),El Salvador,55.7430432208407,39.8494143892917,41.4834437086093,47.9641693811075,34.7941960319811,29.6107860595268,27.4523981682333,33.1374321880651,30.8307418924922,34.6050176238855,34.6949602122016,29.9260024092239,34.1487935656836,25.9841160220994,34.8262032085562,33.0593457175736,29.613596280263,28.5395408163265,27.6072633777921,22.5914175989314
Electricity production from hydroelectric sources (% of total),Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from hydroelectric sources (% of total),Estonia,0.0219707788641107,0.0325450206118464,0.0469428470836756,0.0483792936623125,0.0587337013978621,0.0825179771307321,0.070364723818459,0.127965350920366,0.213509316770186,0.215580597746203,0.143855322646938,0.172272354388843,0.264625271713449,0.364506207996355,0.208269052761493,0.232684402388893,0.350965154173978,0.195856873822976,0.216937168568215,0.259191705865412
Electricity production from hydroelectric sources (% of total),Ethiopia,94.1983780411728,97.0260223048327,95.5232909860859,97.6277372262774,98.3273596176822,99.0059642147117,98.972602739726,99.3031358885017,99.2910594722332,99.5782073813708,99.6940960538391,95.43276007894,87.2650251522372,88.2765531062124,99.0160642570281,98.8320707070707,97.3129610115911,95.8170535509078,94.724119810825,92.6894701542589
Electricity production from hydroelectric sources (% of total),Euro area,12.7986782826408,12.0674439391693,11.9426297418067,11.7767315323467,11.7063901204019,12.4857544441702,10.0561163203471,10.1061917609288,10.0852789427946,8.61909098972609,9.16779131129668,9.08782708420607,9.55915916520665,10.3065401085327,11.2743657184751,9.21573262128391,9.83692045952637,11.8522456181257,11.9890826906265,9.97902647484255
Electricity production from hydroelectric sources (% of total),Europe & Central Asia,17.0662667139141,17.3539738137303,17.7383879638755,17.6866314475524,17.592535446094,17.4258589687865,16.0703904426822,14.9360086780899,15.8115409915408,15.6047110465146,15.0805256928304,14.9514302482206,15.114373149978,15.9499378622439,16.335139091113,14.8887914134069,15.7890060039416,16.8381439038237,16.6005992000692,16.1844690055204
Electricity production from hydroelectric sources (% of total),Europe & Central Asia (excluding high income),19.6601633699727,19.6532174671564,20.533660509597,20.0953727832187,19.0470698038505,18.8274071206739,18.6213317197069,17.9127901122529,19.8405658008385,19.0331370618043,18.3886538859117,17.1537786690061,16.1376929982547,17.8054363659786,18.2486260106748,16.8430474215784,16.871687970355,18.3727533038952,16.551717987912,17.4168850118456
Electricity production from hydroelectric sources (% of total),Europe & Central Asia (IDA & IBRD countries),18.6601897491656,18.6929037896843,19.6022147665456,19.2890346099548,18.0977324999213,17.9383835008772,17.7518396950367,16.8618744848329,18.8556571997222,18.2907374229745,17.5485153813316,16.301482780524,15.5264167214172,17.0699774429455,17.7362193964996,15.9992914093383,15.9293686850288,17.5563897628191,16.1199139353134,16.617950038331
Electricity production from hydroelectric sources (% of total),European Union,13.2866148857735,13.4112712629291,13.571786439172,13.3697624948771,13.3696411816278,13.8556891261215,11.5279117976188,10.8906605216495,11.2624851748593,10.6515262353322,10.5819753432934,10.4605845102617,11.0130060055945,11.7294251689975,12.6283570366953,10.5530029119188,11.379731270448,12.7280101081099,13.0704362005563,11.6733928473049
Electricity production from hydroelectric sources (% of total),Finland,17.0959883528174,17.6968890944836,21.4502543930908,18.3998733029068,20.950040013719,17.7281636817657,14.3766259755854,11.3737162915352,17.5548954511037,19.5290584001587,13.9639420740597,17.4496892116438,22.099390432896,17.6025753097726,16.0175521233607,16.9317424252731,23.9437019783841,18.0164755743295,19.6742737979851,24.4456754668572
Electricity production from hydroelectric sources (% of total),Fragile and conflict affected situations,38.3801896453627,38.6138172636836,38.9664091666661,40.0220418856647,40.7816464696074,38.5908641807439,37.1007587462836,37.9583886008535,39.6039627016735,42.5286429581021,41.9519150922797,41.3672088211719,39.6364312323047,39.1208208119949,36.1498432509724,37.9324923691789,37.479777354219,36.9748194252343,36.2114741342279,33.7377096284767
Electricity production from hydroelectric sources (% of total),Gabon,63.4266886326194,64.4108280254777,60.4616530156366,62.5753012048193,61.06463878327,62.4022743425729,62.280701754386,58.6701434159061,57.987012987013,51.5883100381194,56.7567567567568,46.1937716262976,49.0669593852909,51.528384279476,46.8733850129199,41.156295933366,41.9593345656192,44.4656488549618,39.7397397397397,43.1796801505174
Electricity production from hydroelectric sources (% of total),Georgia,83.4840684569361,84.4199357810973,83.0660930778256,83.8474554210595,78.9331896551724,79.8904425544183,93.2478985806807,91.145251396648,87.3627960716349,85.8125774047062,72.9381089611637,81.8290926548248,84.727315745889,86.6090207992522,92.5227182931648,77.3984696880518,74.5023207839092,82.2248732478378,80.3683347796741,78.0393242869011
Electricity production from hydroelectric sources (% of total),Ghana,99.9698204315678,99.4917223351728,77.5303643724696,83.5866752910737,91.4993769901703,84.0946685328922,69.2424034098721,66.0659639578375,87.4482530220235,82.9257513258692,66.6548042704626,53.4107194038406,74.4233541566554,76.7693681625363,68.8108586603718,67.5089285714286,67.1240851630073,63.965503845855,64.6995294299159,50.8658950482987
Electricity production from hydroelectric sources (% of total),Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from hydroelectric sources (% of total),Greece,10.2520572492985,8.96701469093597,8.04893893460373,9.29648749873469,6.91249415067852,3.95093827718743,5.19047177680971,8.23072273551507,7.943821944128,8.44229054133643,9.74592465810333,4.13165154438615,5.26449643947101,8.79628114053753,13.0039918419998,6.77854390590144,7.24523210083757,11.1111111111111,8.89100768726536,11.7672031183667
Electricity production from hydroelectric sources (% of total),Guatemala,55.5028181548502,53.0970901757419,48.7881508078995,45.5334748215319,41.6997354497354,37.5618917534574,31.4973348408981,37.8592666005947,33.3506696138343,36.5138526525034,40.4481998530492,34.6162631338511,42.1541637990365,32.5190670940643,43.2812324300011,45.4852412591221,47.3650658733532,46.9153225806452,45.1817334575955,35.0425031651293
Electricity production from hydroelectric sources (% of total),Haiti,44.9586776859504,33.0578512396694,46.1538461538462,58.0229226361031,51.7367458866545,47.6430976430976,47.5319926873857,47.6635514018692,47.5319926873857,47.6618705035971,47.5438596491228,32.9059829059829,37.2427983539095,28.7101248266297,30.1533219761499,12.8313891834571,20.0909090909091,13.3649289099526,8.71248789932236,7.99614643545279
Electricity production from hydroelectric sources (% of total),Heavily indebted poor countries (HIPC),59.9758948079833,58.3518986060101,56.5658362357984,57.8894773305715,58.9254876599686,58.2055701959589,56.0158232532812,54.6354093027701,54.1971621004639,52.8503391402004,51.3129442371405,50.8265688099791,51.3909425267614,52.7549992915021,53.6382556242194,52.3386622349833,50.4393810095586,50.2085165535349,49.8199694730268,46.2297747660356
Electricity production from hydroelectric sources (% of total),High income,14.5861795235168,14.4483414537059,13.7143017201496,13.3610592831557,13.071620409757,12.3415929571834,12.3523365602618,11.9646829443055,11.8355093887338,11.6885314919927,11.6718613795024,11.2428900222059,11.5738216579815,11.9946820853391,11.5464727484085,11.831864919725,11.8247368714094,12.0879635762448,12.0479053414036,11.5851159160684
Electricity production from hydroelectric sources (% of total),Honduras,66.4819041408543,66.4859693877551,56.3103953147877,62.1181262729124,61.8838992332968,49.0216271884655,39.2352654651729,38.3818342151676,28.8746908491344,30.6621452793147,34.5575959933222,34.9486977111287,34.9824400671858,42.2188679245283,45.4478382765235,36.7829609303541,36.0077519379845,33.9237057220708,32.3712366260264,26.1015058561071
Electricity production from hydroelectric sources (% of total),"Hong Kong SAR, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
