Series Name,Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Electricity production from oil sources (% of total),Germany,1.44654624825901,1.25289455868587,1.15428830052048,1.05783239374169,0.836080955700814,0.817685938482796,0.742670382882496,1.71188678651365,1.76319945017632,1.94819746670997,1.73138074255767,1.57923060049269,1.52558403480564,1.70620001830614,1.39502667643393,1.17945812775432,1.22282826533786,1.13722361342613,0.909897771160469,0.968692616000512
Electricity production from oil sources (% of total),Iceland,0.0975990630489947,0.0716075904045829,0.0796051584142652,0.0695603784084585,0.0650702758979698,0.0497945972861945,0.0712927756653992,0.0705882352941176,0.0463875681317407,0.0575638959244762,0.040281973816717,0.0166986724555398,0.0121455031274671,0.0118807175953428,0.0117240166481036,0.0116204752774388,0.0170949911675879,0.0275999116802826,0.016553550736633,0.0212777275386989
Electricity production from oil sources (% of total),Italy,48.9093476135974,45.9638818127241,42.3035225010349,35.2467647682783,31.8136185314569,27.587221490728,31.6230200481386,26.5430805021692,19.5065877333261,15.8678075731034,14.9022883347254,11.4810104405266,10.032947720611,9.02422529349541,7.26772499523049,6.61404699183098,6.35389407261401,5.37739355143465,5.09247939708611,4.75348235912517
Electricity production from oil sources (% of total),Russian Federation,6.46587076294722,5.89168649045698,6.37844367329994,4.82239837605149,3.7635144694387,3.37241505712708,3.08148321399014,2.96326919879956,2.57058516730204,2.22991108742072,2.44892414965815,1.69923199055851,1.54916407541763,1.6164921796484,0.897100324674071,2.5968636307088,2.62280548352073,0.821963919821405,1.00636994238153,0.946957789011686
Electricity production from oil sources (% of total),Spain,8.02930233899576,7.45610556868467,9.04846115661455,11.8759018057978,10.2199428755075,10.5686347702592,11.9178715972607,9.32793912472359,8.61696282694504,8.43683601375045,8.06172229702756,6.1317457319962,5.78883393680582,6.59268370399049,5.55175650308394,5.03956670428391,5.21225275734669,4.89012062747606,5.13586155978018,6.20644223015782
Electricity production from oil sources (% of total),United Kingdom,4.91965658306447,3.05544418351567,2.62020222721344,2.38193018480493,2.25602671118531,1.37354590342288,1.24780613372509,1.1616733760848,1.18687991658105,1.35018941597164,1.56927534758407,1.28482763359128,1.74336720110179,1.6069327286227,1.30707729379251,0.829364675879998,0.694743450494321,0.581197446782175,0.56547556912909,0.63414953204343
Electricity production from oil sources (% of total),United Arab Emirates,3.36820713533042,4.13380281690141,3.65057498802108,3.38846091687766,3.08932505507711,2.79810988603725,2.76378692163223,2.74418604651163,2.33512028540359,2.13516096082243,2.03241073568176,1.86319081281371,1.70530952932993,1.58877369635543,1.47859364767518,1.40008271382027,1.37914230019493,1.30952156803675,1.2640738706577,1.24208972567247
Electricity production from oil sources (% of total),Albania,4.27950518221331,3.82555470543229,3.67978077901742,2.67084177564929,3.8509836751779,4.6916890080429,6.04601391118245,2.14342948717949,2.49732429539779,1.28605548410803,1.68356263577118,2.51748251748252,0,0.0192233756247597,0.0132135306553911,1.4077785731329,0,0,0,0
Electricity production from oil sources (% of total),Algeria,3.60220780478358,3.84704842536168,3.44768291634425,2.73458011875429,3.04186998268535,2.91079812206573,2.15928819444444,2.32322207568226,2.1984,2.1141088014153,2.12910918071879,2.1346381331326,1.96838651953474,1.57658242643048,2.10784099357152,2.08496017491801,1.8450441660714,1.50609450659543,0.993119765885247,1.31980580830838
Electricity production from oil sources (% of total),Angola,10.0194552529183,23.6474694589878,19.5751138088012,33.0337078651685,36.8858131487889,37.9120879120879,35.2407932011331,37.7944862155388,21.594982078853,20.3517587939699,19.3889897156685,22.3811004041032,24.5909528392685,34.6568109820486,32.0425766195632,29.0921960714918,39.2005157962605,41.9790652385589,46.8248945147679,46.8250716919295
Electricity production from oil sources (% of total),Arab World,31.04036852585,32.4473935507426,34.4950698988935,34.2500585369594,34.5278470724391,32.0013935311835,33.197387414932,32.6112253221678,31.6342642767731,27.5042222626921,26.5195262787809,26.9734462948687,27.1717301872521,24.3444276013238,22.8497384012294,22.9708407346772,24.1785779433422,22.8127066597771,23.1662068182909,20.5098184498828
Electricity production from oil sources (% of total),Armenia,2.04377212745414,0.315143473212805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from oil sources (% of total),Austria,3.60062716989585,4.29379545658615,4.98121981756394,4.43454169170172,2.84263620269232,2.97705798549135,2.38526669521958,3.20326350758215,2.93794795635049,2.5446989315676,2.63462094210577,2.04046013486712,1.92781540082753,1.71301043488751,1.87534960402744,1.62834018499486,1.08135642555669,1.07668474051123,0.978641911191898,1.39403850201577
Electricity production from oil sources (% of total),Azerbaijan,72.4176274360625,71.2995961035875,69.4188243138127,72.1555897887324,71.9503716776298,33.7532946758039,30.9716057964815,35.6948228882834,28.2698675496689,25.6733123469745,24.8950821008027,18.2725316977159,7.95176269463568,2.63408946364215,0.122928915018707,1.66551690154726,2.18809813815904,0.0770745910764751,0.157715949530896,6.50923525599482
Electricity production from oil sources (% of total),Bahrain,0,0,0,0,0,0,0,0,0,0,2.44273358045813,1.16444976296774,0.021906764808973,0,0,0,0,0.0270103411020219,0.0256852456610281,0.0315966858587277
Electricity production from oil sources (% of total),Bangladesh,6.45807913543664,9.42823410355878,8.70206489675516,9.26643598615917,6.46756705345254,6.73873045078197,6.73988748995446,6.74208603896104,5.86233440019447,5.77003062729232,5.55348616707866,5.2991452991453,4.19662166111403,4.32525486187697,3.62343711694043,9.49199374900913,12.3368065565669,12.5978915662651,14.6996150058197,16.3799969497212
Electricity production from oil sources (% of total),Belarus,19.5507417397168,13.4013892620025,13.242806061638,12.0794991703123,6.56679820696525,5.80936041176236,5.12171152101603,4.07856686821647,4.85421339314322,3.03607764607086,4.89453333752476,0.779163655785604,2.8732024651906,17.8825388464577,2.37569852414386,1.22360248447205,2.56177148608721,0.568127717650046,1.09111846840363,1.06214424036148
Electricity production from oil sources (% of total),Belgium,1.71684101253693,1.82633153953841,3.14346634176058,1.2415133267759,0.962874367245358,2.11656363682617,1.2009043847836,1.20510764591137,1.98688843313219,2.03012519105345,1.63252240717029,0.928845626542364,0.485744708852279,0.311783177070574,0.432683597455053,0.325791448536185,0.407983239607454,0.191081252129887,0.303488014321278,0.300511876689481
Electricity production from oil sources (% of total),Benin,100,96.6101694915254,97.4683544303797,97.2222222222222,97.6190476190476,96.969696969697,96.8253968253968,97.5,98.7654320987654,99.0654205607477,97.4025974025974,98.6363636363636,98.6899563318777,99.21875,99.1304347826087,100,100,100,100,94.4444444444444
Electricity production from oil sources (% of total),Bolivia,1.57504632489191,1.15207373271889,1.91374663072776,1.90672507085803,0.77319587628866,1.18090452261307,1.2189292543021,1.31578947368421,1.26022551403935,1.30718954248366,1.66037735849057,1.76142309033833,1.68471720818291,1.69906877961117,1.93300870591707,1.59279778393352,2.02323456467824,1.83508989460632,1.9988577955454,2.25140712945591
Electricity production from oil sources (% of total),Bosnia and Herzegovina,0.490463215258856,0.410724472333143,0.462707943153024,0.413630096513689,0.460255058011315,0.864824215078022,1.26101066295781,1.21604828688088,1.03708359522313,1.11887002063165,1.19468029153205,1.32382892057026,0,0.210620372734235,0.28030833917309,0.24869109947644,0.198835392699901,0.240673886883273,0.272277227722772,0.31351973894683
Electricity production from oil sources (% of total),Botswana,2.77410832232497,3.12907431551499,2.12765957446809,2.39149689991143,2.36842105263158,2.12577502214349,2.53054101221641,2.7831094049904,5.23613963039014,0.570342205323194,0.610376398779247,0.72463768115942,0,0,0,8.57740585774059,28.5714285714286,17.5514626218852,4.28015564202335,3.60633636670037
Electricity production from oil sources (% of total),Brunei Darussalam,0.753650494583137,0.789364353967595,0.878594249201278,0.903861955628595,0.904443570585922,0.930593253198914,0.925583117363939,0.783453462864306,0.888480392156863,0.888480392156863,0.939963614311704,0.972017673048601,0.964066608238387,1.02436323366556,1.00210970464135,0.993288590604027,0.94147582697201,0.908677873693776,0.954283177984909,1
Electricity production from oil sources (% of total),Bulgaria,3.1252926303961,2.17263790150395,2.18161656582214,2.43825455693206,1.62623628401319,1.32999494647861,1.96827053048448,1.86401436401436,1.98426109206778,1.37814973164741,0.832930420640851,1.3228683885693,0.621299120760811,0.773931714683467,0.854032205489276,0.273874017951742,0.472315850490564,0.524739371705867,0.449634538751678,0.373394608345985
Electricity production from oil sources (% of total),Cambodia,100,100,100,100,99.7767857142857,99.803536345776,95.8791208791209,93.5779816513761,94.8466257668712,93.8796680497925,94.2324003392706,95.4423592493298,95.6140350877193,92.4170616113744,91.4,89.7169811320755,59.7629009762901,32.5646794150731,10.6792945787067,5.18535365021606
Electricity production from oil sources (% of total),Cameroon,1.13753877973113,1.15089514066496,1.64141414141414,1.24407582938389,1.09195402298851,1.89212086981079,3.57575757575758,4.23452768729642,4.62287104622871,5.79420579420579,11.1829220524873,15.983215716193,15.3494103150854,22.185716756009,19.7152059671131,18.5103867589934,18.4550264550265,18.475499092559,18.4817945383615,17.8899082568807
Electricity production from oil sources (% of total),Central Europe and the Baltics,4.83890445081655,5.23008136321768,5.18253406961321,4.66443541550963,3.18418373252762,3.81174826707581,2.93241030154287,2.92425526682155,2.13202238666857,1.91177765890484,1.82205220616905,1.78110967157646,1.57407329384106,1.83519822875364,1.38953968835462,1.10865163706556,1.01177612895742,0.804273362405879,0.67820418082285,0.854239359116117
Electricity production from oil sources (% of total),Chile,7.63999609540234,6.6973000570622,5.50001408093723,8.84865850481896,4.25420430161186,2.99781335966707,3.38897666643768,4.02955433598838,5.53624433682237,6.4629220333816,4.90961677512654,25.269616640175,26.9496181160391,20.0075755080531,14.0152894066254,9.67084138602712,8.80847586414532,7.46048039416957,6.57854288349216,4.18639818536352
Electricity production from oil sources (% of total),Colombia,0.601909506019095,0.62773231700482,0.400917655968105,0.275559291952735,0.234202898550725,0.232493899912527,0.208694107721682,0.253539889559743,0.229288601942919,0.226473568150665,0.219473635264577,0.273431841228451,0.269941721191319,0.563439430261247,0.844776521270867,0.237685435620031,0.550226186274824,0.453511474560166,0.514897804909358,0.567976005911587
Electricity production from oil sources (% of total),"Congo, Dem. Rep.",0.294647241774431,0.376759865159627,0.401861252115059,0.452318130418394,0.0501504513540622,0.0838644750083864,0.131147540983607,0.113876687815194,0.113234253361642,0.0949281258475725,0.0795439480312873,0.088809946714032,0.225195390117896,0.0763941940412529,0.0759013282732448,0.101278642866186,0.11823436678928,0.108985226447082,0.0452488687782805,0.134198165958399
Electricity production from oil sources (% of total),"Congo, Rep.",0.436681222707424,0.441501103752759,0.581395348837209,14.4144144144144,0.337837837837838,0,0,0,0,0,0,0,0,4.26716141001855,1.53061224489796,0.696055684454756,0,0,0,0
Electricity production from oil sources (% of total),Costa Rica,9.2877967513536,3.04758510069506,8.14705338998707,2.15280025898349,0.852724382136147,1.48257968865827,1.62126245847176,2.10653428149738,0.803408399269629,3.28087167070218,6.12855007473842,7.97790055248619,7.14587291534727,4.84425349087003,6.68892831054993,8.77746135069162,8.15804993119717,11.685393258427,10.2084760692963,0.998890122086571
Electricity production from oil sources (% of total),Cote d'Ivoire,8.96255371393493,9.5261721657157,11.7354549975137,4.96159435333195,0.270833333333333,0.266120777891505,0.245561012466944,0.117947709848634,0.14519056261343,0.123217743355043,0.282935455349248,0.319659030367608,0.155172413793103,0.204394481349004,1.42497904442582,0.541072306935563,6.10034207525656,2.66666666666667,6.13082307506638,5.22328090919527
Electricity production from oil sources (% of total),Croatia,16.7546764521615,26.3846830126013,30.9673476514755,29.9838175233105,14.9782473586078,16.7019027484144,17.4576938213302,24.7801697998787,11.9881988918472,14.2069388067703,15.1744950862803,18.4535671582304,15.5308661294108,15.056095736724,3.78480670451473,6.68801138384916,5.49419427924101,1.64910016491002,0.960107174754391,1.96654208933974
Electricity production from oil sources (% of total),Cyprus,100,100,100,100,100,100,100,100,100,99.977153301348,99.9785038693035,99.9384110039006,99.7046662728884,99.405560882071,98.6283352123262,96.3887198214648,94.5516217935128,92.3776223776224,92.7126436781609,91.2199426428414
Electricity production from oil sources (% of total),Czech Republic,1.14378828948812,0.981048631982185,0.953206239168111,0.665534063810222,0.510211079261017,0.51997736886063,0.505296401079018,0.44435857805255,0.415324024346581,0.397895790360181,0.308413225906711,0.131033225468301,0.157272345278828,0.191101528812231,0.23326144036009,0.200516271780216,0.130354032323186,0.091851920751558,0.123390053586538,0.113779413188729
Electricity production from oil sources (% of total),Denmark,3.28095255869508,2.21369739365903,3.39551966531267,2.82631038026721,1.93603860982442,2.31917092952371,3.68315218774658,4.62044775473087,4.04589969334257,3.79352204381173,3.549582337594,3.27601994099095,3.06150316801398,3.21578759310667,1.99166280685503,1.28587243464191,1.31266082538028,1.01027545117002,0.981854337559036,1.08128648910077
Electricity production from oil sources (% of total),Dominican Republic,82.4036281179138,86.4704256495301,88.7503569049205,85.7548932023065,90.8522163729305,91.0724049051004,86.9079982830162,71.4394939876277,67.9337071240106,65.6575423980958,63.5170603674541,60.3249650396218,61.6542849562218,58.7450312322544,54.786704703775,54.6142866008813,50.0639014755432,49.5296100929904,50.0452949835806,53.4810640949233
Electricity production from oil sources (% of total),Early-demographic dividend,15.7197588636416,16.4056865053916,16.6783250741396,16.0133596000279,16.4846923238903,15.6700097714059,14.8299045849204,13.7727985721222,13.1966831374704,13.0433378453877,12.7839203306172,12.8401914689036,13.1527985854778,12.0704060425757,11.1334796535399,11.5552661597554,11.835868915732,11.3055351365244,10.0748362592354,9.07356504029089
Electricity production from oil sources (% of total),East Asia & Pacific,12.2995473403786,11.6401659598893,10.4264337669114,9.69983782639906,9.18358392441345,8.13404611370183,7.86040095964812,7.34384582567449,6.75120205657518,5.9653616024922,4.87168332494909,4.4255601647596,3.76021639941925,2.79782524654799,2.65291008509253,2.98311518566584,2.88265277612726,2.31608613190821,1.94140474018777,1.68147258389946
Electricity production from oil sources (% of total),East Asia & Pacific (excluding high income),8.60596345312283,8.15082465963475,8.05494274397849,6.57683520710472,5.52229545331426,4.93760119643752,4.78946548016471,4.28764163301328,4.63140861887882,3.70222820609072,2.83897840191723,2.13652014843765,1.82669953473828,1.40481082712226,1.35805963091564,1.34852433728299,0.970720916046971,0.806791292128011,0.744299804652731,0.597312163669796
Electricity production from oil sources (% of total),East Asia & Pacific (IDA & IBRD countries),8.66538414599934,8.18878338833631,8.07800317292902,6.58922440126542,5.53852126915354,4.93688466248533,4.78624996325761,4.2839586827402,4.63225445669322,3.7026903357862,2.83891961021253,2.12859608747424,1.81779049261181,1.39785837077833,1.35235625123198,1.34188122683548,0.964316859647156,0.79994318435026,0.737283311486531,0.586377055344219
Electricity production from oil sources (% of total),Ecuador,32.0770877944325,36.9426751592357,40.257116620753,30.3744664338378,28.2981530343008,36.0090497737557,33.5548452220727,29.6812749003984,32.8103153643001,33.5384615384615,36.0994671403197,31.1873931101881,29.5158633150874,38.4942646346061,43.2774616843508,35.017523364486,34.9017376460804,38.1324964532909,37.4830295799564,34.5296167247387
Electricity production from oil sources (% of total),"Egypt, Arab Rep.",20.335509611897,23.0266310672965,29.6540990375758,16.6888094021461,28.5540611443124,15.5892029490166,18.1320775871735,14.393326539403,13.0573845743788,13.5504646241605,13.9159669690747,12.4599413405366,15.2396214896215,15.5647482014388,13.4758440284476,10.9798864083961,15.1608474864543,17.6233263909551,19.467047891351,21.0119960214752
Electricity production from oil sources (% of total),El Salvador,31.49792776791,46.5978806469604,46.5695364238411,35.8034744842562,41.9307077287533,45.8153141694225,48.6141238852736,42.7441229656419,45.3576188360729,41.7582417582418,42.6171529619806,43.7962484942351,37.4832439678284,43.6982044198895,34.9598930481283,37.0705244122966,39.7627064293731,39.5567602040816,40.3021050940061,42.1773250960093
Electricity production from oil sources (% of total),Eritrea,100,99.5327102803738,99.4871794871795,99.5327102803738,99.5238095238095,99.5708154506438,99.6138996138996,99.6389891696751,99.6466431095406,99.6527777777778,99.2565055762082,99.3055555555556,99.3031358885017,99.3220338983051,99.3569131832797,99.406528189911,99.4428969359331,99.4594594594595,99.4845360824742,99.5073891625616
Electricity production from oil sources (% of total),Estonia,1.09853894320554,1.93100455630289,3.039549348668,3.59216255442671,0.657817455656055,0.471531297889897,0.316641257183066,0.393739541293434,0.407608695652174,0.313571778539931,0.30826140567201,0.278917145200984,0.3496833947642,0.512586854994874,0.316260413452638,0.333514310090747,0.484666165287875,0.994350282485876,0.345492527719749,1.22876067965825
Electricity production from oil sources (% of total),Ethiopia,5.8016219588272,2.97397769516729,2.9038112522686,1.15571776155718,1.37395459976105,0.944333996023857,1.02739726027397,0.696864111498258,0.708940527766837,0.421792618629174,0.305903946160905,4.56723992106005,12.3643102991792,11.122244488978,0.622489959839357,0.583964646464647,0.158061116965227,0.0919328889910365,0.0315291644771414,0.0383251892306218
Electricity production from oil sources (% of total),Euro area,9.3153416741268,9.05741807127676,9.3272445846909,8.50535959308385,7.37017561947967,6.86968167859414,7.49932308280732,6.61349366800259,5.65195460934292,5.47543586759231,5.05701151281882,4.20694299252168,3.91745708896362,3.71893029772917,3.13859340607363,2.80945231762392,2.88230483902544,2.4155772520128,2.36245538556604,2.42886527027877
Electricity production from oil sources (% of total),Europe & Central Asia,7.19094431156203,6.68361720935822,6.83303255510549,6.09266667922979,5.21709302110086,4.76888812176439,4.95211807036561,4.53424696931206,3.7981947923814,3.5593469761607,3.4103938570805,2.78378075148679,2.59070390065902,2.52345699409573,1.88467765816026,1.94165415568374,1.96163336263194,1.34511566140502,1.35387392806831,1.44930027716514
Electricity production from oil sources (% of total),Europe & Central Asia (excluding high income),6.66842638542686,6.04502935151409,6.35820375102979,5.34529510968571,4.60512635216739,3.86409306306992,3.68803220619089,3.44368480410361,2.88009217629322,2.52441048718973,2.55226009370695,2.00663104285112,1.79707930701847,1.83990752663477,0.848999894308513,1.67811236639976,1.75298619896462,0.65409173291658,0.798538364777235,0.882585206918012
Electricity production from oil sources (% of total),Europe & Central Asia (IDA & IBRD countries),6.43127732159155,5.97557117429904,6.1418460249393,5.26862597053843,4.45641854742715,3.96996435733769,3.71305335661972,3.54689943452138,2.8996631566794,2.56466192001886,2.57482326940871,2.08357746262119,1.85797911698605,1.92650972543972,0.954901440233623,1.6784741300121,1.7213621417844,0.702088894736768,0.813247840918421,0.914231957396206
Electricity production from oil sources (% of total),European Union,8.2927468336465,8.02436760231867,8.16973484055626,7.52288206709471,6.42528065997134,6.1140912925353,6.56960980352589,5.94240400281172,4.95247441284103,4.73855159441494,4.4137550456337,3.69609821546918,3.41846561250903,3.2980547767984,2.77675363499281,2.42958272596634,2.46112812434594,2.05541281373615,1.98757456060367,2.05582625323495
Electricity production from oil sources (% of total),Finland,1.90564052297003,1.99202035387996,1.70022945259167,1.33607843701859,0.838859037384246,0.89144268721639,1.19138149556401,1.14911178047103,0.716407478595142,0.708395908305234,0.584361939935854,0.577266293310358,0.843320590970142,0.742344142419071,0.599945459503682,0.565978694167426,0.443112581840906,0.328388789873276,0.346579728023027,0.309051416242693
Electricity production from oil sources (% of total),Fragile and conflict affected situations,28.3670923583041,28.2200477633143,29.5571257982866,29.9228275874156,30.2960934017007,30.2907026262727,31.5907958494477,31.9167628265585,31.3921022272697,24.750878704633,22.8020275875124,23.7681516299436,25.1492424986121,23.5531233363898,24.4851206581659,23.1424538598416,23.7074402554133,22.9569537183081,22.0295385832021,21.2772272252739
Electricity production from oil sources (% of total),Gabon,15.9802306425041,15.6847133757962,20.253164556962,18.3734939759036,20.532319391635,14.7832267235252,14.9797570850202,18.2529335071708,20.7142857142857,27.1918678526048,22.9429429429429,33.8523644752018,23.2711306256861,13.264192139738,10.6459948320413,11.5139637432631,13.724584103512,14.7423664122137,12.5625625625626,10.2069614299153
Electricity production from oil sources (% of total),Georgia,6.17782106581327,5.47256736004467,4.19762742797549,3.51425224521671,3.69073275862069,0.360386334150209,0.413393964448119,0.418994413407821,0.606585788561525,0.908215219485345,0.329353643474681,0.28804608737398,0.141961433810481,0.455713951857911,0.316080600553141,0.0686678438297037,0,0,0,0
Electricity production from oil sources (% of total),Ghana,0.0301795684321714,0.508277664827186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from oil sources (% of total),Gibraltar,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Electricity production from oil sources (% of total),Greece,20.1221381245432,19.1698235239767,17.4924209614552,16.5138171879745,16.6307908282639,15.9714371844148,16.0033367318565,15.0366980398929,14.2570520123102,15.4929577464789,15.954070356769,15.3752930107956,15.8793234994914,12.56915572724,10.6141161294821,9.99628202528223,10.0047720129667,9.47928703995518,11.0124545617067,10.9277912855544
Electricity production from oil sources (% of total),Guatemala,31.3556808068822,31.77758571017,44.2773788150808,42.2535211267606,39.3683862433862,43.452279323886,42.4648683572928,37.0805606682713,28.3838252502925,26.64927320164,31.1903012490816,39.4814984010964,31.5209910529938,42.7876644191445,22.9956145282807,22.6010238536107,19.9638759031024,17.0463709677419,14.1379310344828,18.249231325737
Electricity production from oil sources (% of total),Haiti,55.0413223140496,66.9421487603306,53.8461538461538,41.9770773638968,48.2632541133455,52.3569023569024,52.4680073126143,52.3364485981308,52.4680073126143,52.3381294964029,52.4561403508772,67.0940170940171,62.7572016460905,71.2898751733703,69.8466780238501,87.168610816543,79.9090909090909,86.6350710900474,91.2875121006776,92.0038535645472
Electricity production from oil sources (% of total),Heavily indebted poor countries (HIPC),9.71083558301473,10.5732337603094,10.4624836454117,9.44480439782203,9.40229690404669,9.9921246776491,10.3646814508107,11.5184021849812,12.9502774753006,12.52621339946,12.7043668342019,13.433015704728,13.6741565846211,12.3462585439593,9.69817217178576,10.4708095110847,11.0234755783464,10.2415514241275,10.4826628396034,11.5031639500761
Electricity production from oil sources (% of total),High income,6.90380776787847,6.84513040793531,6.97068409897165,6.73436549496628,6.16252197943081,6.14661321394079,5.91056039994932,6.20995780842435,5.61959672367549,5.43706649170311,4.59701049438428,4.62020761106368,4.19498087813458,3.68921373377765,3.33382488018395,3.50932481238556,3.82268669206317,3.28896155763674,3.15238941161568,2.99370519855423
Electricity production from oil sources (% of total),Honduras,33.5180958591457,33.5140306122449,43.6896046852123,37.8527785859761,38.0887185104053,50.7466529351184,60.034096444228,60.8245149911817,70.0329760923331,67.0533642691415,63.0717863105175,62.3993685872139,62.0094670942129,55.2452830188679,52.191235059761,51.9012152097217,49.4961240310078,52.0931384691603,55.6606120925603,56.6871165644172
