Series Name,Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Electricity production from nuclear sources (% of total),Finland,28.0743228633618,30.2041170348098,31.1442700984793,33.0765797543804,32.1238710414999,30.5735305963537,29.7445133746915,26.9560989493157,26.4616459898655,32.9701623643422,27.828263193702,28.8300818511908,29.6492406240314,32.6437164384132,28.2618935468676,31.5465095712983,32.6468875601824,33.1279733920878,34.6286016389109,33.8979838768459
Electricity production from nuclear sources (% of total),Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),High income,23.7012933572152,23.0741275597353,23.1015547305863,23.3512677792306,22.8021108512859,23.3104595225636,22.6975626625202,21.9236389206904,22.2935858378433,21.9356654887646,21.838170396437,20.736378276307,20.7378872154622,21.119214243831,20.5262502726665,18.852806185218,17.6393008405318,17.6567771911978,17.8064462142548,17.1488766618874
Electricity production from nuclear sources (% of total),Hungary,40.4103733257338,39.4609712687516,37.5073944608766,37.2594628885599,40.2943934528715,38.7917067142661,38.5900378903117,32.2536242495241,35.3476919425656,38.6900100682403,37.5386932150924,36.7292292292292,37.0218613366646,42.9597861200847,42.1744133151374,43.5464615897165,45.5983831384438,50.7361193635703,53.2423788786064,52.1850899742931
Electricity production from nuclear sources (% of total),IBRD only,5.73175347873018,5.70942687861863,5.42016167410548,5.51361942017259,5.61671382650561,5.71899032938667,5.70347423013706,5.71285963245654,5.37417809354848,5.14182414460063,4.94446440504534,4.67381373636948,4.6267939211668,4.47799179493603,4.30293533669583,4.26949006660604,4.21131422500695,4.06681441004326,4.20548364241814,0.0916661312947612
Electricity production from nuclear sources (% of total),IDA & IBRD total,5.40927350099486,5.39184260671611,5.11638914431632,5.20401054064971,5.33329444028717,5.42921068848074,5.40337760005871,5.42330476435112,5.11545089118961,4.89308615763509,4.7090922318877,4.47308544237981,4.41937443499468,4.29008907867472,4.13083817681539,4.12011986400126,4.06080141888573,3.92824981150334,4.05977995411819,0.0876339857636031
Electricity production from nuclear sources (% of total),Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),Late-demographic dividend,4.6130376663961,4.61363002136054,4.43488452036011,4.89510351910186,5.07887293314093,5.29445350302909,5.33151885622848,5.48218159006726,5.0240400967353,4.77572435644557,4.58988389458687,4.34919977718926,4.41226043930001,4.24420137563528,4.02085306017776,3.94078775341885,3.94987521405254,3.81967291333327,4.016460447284,0.16543394817383
Electricity production from nuclear sources (% of total),Latin America & Caribbean,2.16919748002004,2.48835489644727,2.1880174589102,2.22878842967762,2.05041007792785,3.03776447868854,2.88348592068614,2.91898052203159,2.54988389201742,2.34430251904458,2.64838784747315,2.35184906151056,2.3477001361171,2.37801903810295,1.97527081871913,2.1877648740892,2.05318639132348,2.15319721064757,1.94704150964981,0.726891282275568
Electricity production from nuclear sources (% of total),Latin America & Caribbean (excluding high income),2.34520647122026,2.69363353384625,2.37512435513299,2.41666434633756,2.2223081672242,3.31047296084195,3.14155085553786,3.17901989167237,2.77397089390358,2.55196593486826,2.8784381714954,2.56623151446581,2.55613872367853,2.592164056861,2.15103790423156,2.38392480153044,2.24077863172556,2.3547413920107,2.12733400065503,0.797096904805564
Electricity production from nuclear sources (% of total),Latin America & the Caribbean (IDA & IBRD countries),2.24779987216761,2.5789088153758,2.26572041918643,2.30752599931221,2.12231139282398,3.14553645299709,2.9855879076374,3.02011477776205,2.63609282449068,2.42145487244852,2.73678231396004,2.43115884756742,2.42567059295545,2.45697891888918,2.03901192187012,2.25750926758514,2.11870334495664,2.22234696329708,2.00940439995438,0.750561566398031
Electricity production from nuclear sources (% of total),Low & middle income,5.64096309257247,5.53069473083191,5.24618457809093,5.3313384766868,5.45805926029272,5.56058324855625,5.52680977688233,5.55631493703435,5.22247955931857,4.99055814493159,4.79710582106425,4.52562888833697,4.42842895624488,4.28635669727622,4.12965049786283,4.12169464402207,4.06297107203432,3.92928054930777,4.06381110001294,0.0897646051775159
Electricity production from nuclear sources (% of total),Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272711668320852,0.145770516521489,0.347699069215215,0.322004537534756,0
Electricity production from nuclear sources (% of total),Middle income,5.75855069975107,5.64063218221099,5.3546637907608,5.44552393862505,5.57494370893974,5.6819323959911,5.6458308515046,5.67210816834732,5.33002521154488,5.09353856858681,4.89357173990577,4.61406965400184,4.51390677235458,4.36909188124674,4.20744228352172,4.19311882637005,4.12958928246464,3.98905620903002,4.12405783554375,0.0910429207890193
Electricity production from nuclear sources (% of total),Netherlands,4.86988281844468,2.78307502051478,4.18591889370576,4.41881918819188,4.38018096417534,4.24500603226461,4.07893228868214,4.15005474188684,3.77615744857431,4.00016012649993,3.50996124776138,3.99372414776779,3.87626450461172,3.73644351795657,3.32774377462899,3.63363547818151,3.79000561482313,2.84166863253912,3.95579106151734,3.50867629690197
Electricity production from nuclear sources (% of total),New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),North America,19.1192504196514,17.6306984507429,17.9859903998037,18.9763358155864,18.7875372437355,19.6206834060194,19.009276488498,18.5680905008874,19.0258286953455,18.4557259894733,18.7013070869588,18.772531235425,18.7628097359021,19.2648381417232,18.7403524891969,18.4285098201034,18.2495737935849,18.6788459301775,18.8053865768315,18.8056644553699
